#! FIELDS cyl.z file.free uncertainty
#! SET sample_size 14997
#! SET effective_sample_size 66.1141
#! SET fundeltaF 23.6609
#! SET blocks_num 3
#! SET blocks_effective_num 1.23966
#! SET min_cyl.z 0.3
#! SET max_cyl.z 1.8
#! SET nbins_cyl.z 201
#! SET periodic_cyl.z false
    0.300000     76.482175    15.475544
    0.307500     67.882029    15.480377
    0.315000     60.628076    15.483253
    0.322500     54.666717    15.485011
    0.330000     49.891779    15.486571
    0.337500     46.140977    15.488482
    0.345000     43.264176    15.489277
    0.352500     41.223559    15.480330
    0.360000     40.042775    15.406183
    0.367500     39.485928    14.776777
    0.375000     37.552096     8.929236
    0.382500     31.560278     0.796263
    0.390000     24.948856     0.840309
    0.397500     19.347022     0.691462
    0.405000     14.931789     0.667554
    0.412500     11.603407     2.170507
    0.420000      9.107763     4.378050
    0.427500      7.085678     6.150573
    0.435000      5.242725     6.304742
    0.442500      3.523111     5.183888
    0.450000      2.098976     3.845686
    0.457500      1.102571     2.627296
    0.465000      0.444668     1.462423
    0.472500      0.037506     0.549686
    0.480000      0.000000     0.343844
    0.487500      0.435728     0.491130
    0.495000      1.138275     0.571635
    0.502500      1.546917     0.740395
    0.510000      1.501747     0.939223
    0.517500      1.431282     1.067872
    0.525000      1.564634     1.147090
    0.532500      1.889011     1.217014
    0.540000      2.148624     1.343440
    0.547500      2.135436     1.395641
    0.555000      2.147828     1.324946
    0.562500      2.457538     1.224480
    0.570000      2.837780     1.211991
    0.577500      2.923016     1.293416
    0.585000      3.022802     1.369638
    0.592500      3.644627     1.421356
    0.600000      4.809074     1.420430
    0.607500      5.919141     1.291791
    0.615000      6.260609     1.162049
    0.622500      6.417191     1.157335
    0.630000      7.113558     1.181891
    0.637500      8.184746     1.261160
    0.645000      9.314278     1.418519
    0.652500     10.811516     1.510292
    0.660000     12.594641     1.468282
    0.667500     12.879998     1.686969
    0.675000     11.728140     1.565803
    0.682500     11.020491     1.555894
    0.690000     11.157623     1.577696
    0.697500     11.543944     1.530330
    0.705000     11.571735     1.386435
    0.712500     11.856705     1.021373
    0.720000     12.922205     0.271982
    0.727500     14.492807     0.723366
    0.735000     15.685996     0.705625
    0.742500     16.439522     0.225939
    0.750000     17.455363     0.406575
    0.757500     18.653377     1.062457
    0.765000     19.729864     2.004372
    0.772500     20.866019     3.813045
    0.780000     21.714544     6.518909
    0.787500     21.593330     7.015027
    0.795000     21.008135     5.613264
    0.802500     20.542063     4.241434
    0.810000     20.311981     3.292381
    0.817500     20.482630     2.900274
    0.825000     21.389978     3.204862
    0.832500     23.225740     4.507887
    0.840000     25.639882     7.382193
    0.847500     27.203937    11.730359
    0.855000     27.376913    13.745684
    0.862500     27.428364    14.016145
    0.870000     27.581126    13.456072
    0.877500     27.035917    10.006217
    0.885000     25.343866     4.501214
    0.892500     23.539444     1.668766
    0.900000     22.633225     0.852852
    0.907500     22.949358     0.903814
    0.915000     24.471863     1.885741
    0.922500     26.859220     4.827755
    0.930000     29.122460     9.978054
    0.937500     30.147077    13.327986
    0.945000     30.297295    13.631315
    0.952500     30.390725    12.890600
    0.960000     30.583129    12.266753
    0.967500     30.561939    11.987450
    0.975000     30.301702    11.816567
    0.982500     30.269005    11.488730
    0.990000     30.637050    10.815795
    0.997500     31.100278    10.180577
    1.005000     31.459668    10.453271
    1.012500     31.837725    12.033195
    1.020000     32.110571    14.461975
    1.027500     32.022074    16.634440
    1.035000     31.800550    18.154418
    1.042500     31.828982    19.521702
    1.050000     32.130364    20.831872
    1.057500     32.454657    20.884723
    1.065000     32.663368    19.790992
    1.072500     32.847967    20.284257
    1.080000     33.111097    22.605983
    1.087500     33.471376    24.285721
    1.095000     33.798915    25.364813
    1.102500     33.877474    27.507955
    1.110000     33.729219    28.522069
    1.117500     33.590948    26.453396
    1.125000     33.641425    23.000543
    1.132500     33.935767    20.897712
    1.140000     34.393469    21.199754
    1.147500     34.813305    22.661674
    1.155000     35.078477    24.481971
    1.162500     35.174217    25.444977
    1.170000     34.976192    22.104815
    1.177500     34.655657    17.033865
    1.185000     34.650261    15.086034
    1.192500     35.108963    16.959733
    1.200000     35.931335    20.272939
    1.207500     36.952851    20.707513
    1.215000     37.826918    18.868627
    1.222500     38.048558    21.144512
    1.230000     37.681122    23.485967
    1.237500     37.222033    21.952857
    1.245000     36.836357    20.976797
    1.252500     36.596397    21.202249
    1.260000     36.557547    20.166287
    1.267500     36.593978    19.576123
    1.275000     36.481922    23.154654
    1.282500     36.134796    30.258472
    1.290000     35.810105    35.311586
    1.297500     35.909091    35.443911
    1.305000     36.523162    30.754470
    1.312500     37.222468    24.005954
    1.320000     37.505537    22.405290
    1.327500     37.456161    25.769778
    1.335000     37.295195    26.221322
    1.342500     37.116422    21.198715
    1.350000     36.956951    15.334118
    1.357500     36.885393    12.265034
    1.365000     36.952931    11.407863
    1.372500     37.068020    12.548661
    1.380000     37.193773    16.607949
    1.387500     37.411299    20.699359
    1.395000     37.726754    21.108958
    1.402500     38.005706    18.370389
    1.410000     37.985040    14.791287
    1.417500     37.664879    10.509120
    1.425000     37.330663     7.599164
    1.432500     37.128484     7.766362
    1.440000     37.162970     8.665685
    1.447500     37.348385     8.260784
    1.455000     37.017053     5.843754
    1.462500     36.067399     4.114716
    1.470000     35.433984     3.774947
    1.477500     35.468526     3.768024
    1.485000     35.895431     3.630869
    1.492500     36.427936     3.636553
    1.500000     37.185380     4.225950
    1.507500     38.018585     4.961425
    1.515000     37.927824     5.786560
    1.522500     36.935326     6.516167
    1.530000     36.047968     7.009888
